id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1141,7.705870000871443e-10,3.1889626426520565e-08,4.4488023383916954e-06,1.3080418492673316e-05,2.3716463530605904e-09,1.1421079682507128e-07,6.7616460165816345e-06,1.4989680741538465e-11,2.0200682470609192e-09,3.0115294072259893e-10,8.667618586098694e-14,3.876199565601516e-11,6.138976158500298e-10,2.7831000225280638e-12,1.0302313134380766e-10,1.011964712822414e-06,3.0107383054625987e-10,2.3601214032780942e-08,2.1377458214617917e-11,5.869530323089303e-06,4.614528764400823e-09,2.7899184622964168e-08,1.4088856631018408e-09,9.137236150470497e-08,2.7711888217203217e-08,1.0380936987455115e-06,5.614071854991958e-09,3.0402523849667983e-06,1.7935495992638977e-08,2.452319527757393e-07,9.802384424950083e-06,2.672923145919139e-07,1.6541837357389646e-07,8.156391180896449e-10,6.702798683805322e-05,2.1850351729252406e-12,0.0011258441297454633,0.003729348700727389,6.296062575753596e-06,0.03351513847263171,0.9602552727076468,2.898184011110475e-09,3.6851888399429724e-07,5.742182019972811e-05,8.15682692598473e-11,1.818384283317965e-05,5.110553177378123e-15,7.2158999909580595e-06,6.191417474720856e-12,3.9499218168113043e-10,7.402774663079737e-06,3.5534998444469784e-10,1.2677241892999563e-10,9.545839271212494e-15,5.786703484191206e-10,8.105747598282786e-10,1.0426233302043654e-14,0.00017107756993275285,7.029999419835556e-06,3.244318194280981e-07,3.52463688225726e-08,8.128641255750464e-09,1.7587339642682056e-08,2.940020557459652e-08,8.184603407975164e-17,5.333255144811082e-10,4.473271298578774e-11,1.3382425704557028e-05,8.503348746894053e-08,5.743808581980456e-09,1.0320856757523325e-10,5.4186152254702175e-11,1.302681582895362e-07,1.7139225309701581e-07,1.2367931578211851e-17,7.672124373398494e-14,4.873863570733973e-06,2.168156351558105e-07,5.671854339234225e-12,1.3317814737479417e-07,1.8091525145327342e-13,1.6552467779519804e-07,9.798885986070446e-05,1.21347418844674e-11,7.363814042142317e-07,1.1060137185142592e-06,1.175220522946176e-09,0.0007920252291316221,1.7100331395001308e-13,1.2592415900387825e-06,4.4774394395417835e-07,6.6609193136514886e-12,3.823558622152684e-12,7.306442718210933e-16,1.2650656829443678e-07,4.1247644427752405e-08,7.296682027740937e-05,1.3149493927635724e-09,1.2529231349967095e-09
1143,2.50188965671663e-12,8.429888370461681e-11,7.25724080434058e-08,3.3242453555397336e-08,7.174550327374755e-12,4.308726591123539e-11,2.362719589143049e-09,1.0414634869184084e-13,1.322474422263072e-13,6.4573593298579625e-12,1.32432003079562e-13,4.3942346541042154e-13,1.2861639647386423e-13,6.591473701413059e-14,7.784289325703843e-13,1.0156989843121757e-11,2.5823288638618303e-13,8.455280898253671e-11,6.218814363571004e-13,3.962298864795153e-09,3.073145462716274e-12,6.250612230027879e-09,1.02172139924128e-09,1.2671837735006195e-10,1.8122513207070185e-09,2.419454317298499e-11,3.8075420239312105e-12,2.3307768448499345e-07,6.692387318800184e-11,1.0524326808875485e-08,5.440044116159351e-06,4.913098304047938e-10,4.6152969800849197e-10,2.3421855313364995e-12,0.999992770698748,9.467126852677384e-14,1.6630470760121266e-07,3.037430225805636e-07,1.0206958670528633e-10,1.2777521685019129e-08,3.4728135309381906e-08,6.117763917494111e-12,1.4919369582350966e-07,4.772462552670702e-11,1.914033019745628e-12,1.0404776834568675e-10,1.8390707665180654e-15,7.155785827048098e-10,6.603821325550339e-14,1.4119164755959355e-11,3.543905569607323e-09,1.0465547605462074e-10,5.399433948480423e-13,3.967119750271732e-15,3.689766613655373e-12,6.413482315272441e-09,9.50516762218585e-15,2.2761290829502268e-08,5.071865791439426e-10,1.480950204353059e-10,1.3315737211105937e-11,8.323923882391507e-08,7.860811223633959e-11,3.6424699335826004e-11,1.877822343862042e-15,3.9462096346492314e-13,3.823546848559003e-10,4.2012700551196554e-07,1.3956423414793464e-08,1.4158029035306004e-10,5.202417680581745e-13,1.9635486108669757e-13,2.3692128720582827e-09,1.418305955387432e-09,7.928907191546094e-20,1.786171313479861e-14,1.949679474295355e-09,7.673942030397776e-12,2.248007911700832e-14,8.06511642435539e-10,9.26561492032029e-16,2.8046486324721808e-08,4.557542843320256e-10,2.091790512264374e-11,2.0987883221123047e-10,7.47344736951688e-11,2.2488735347600992e-11,5.755372727913597e-09,2.3556815302518405e-14,2.4032907752154455e-10,1.271019397284792e-07,6.120487974173765e-14,6.562089138874114e-14,5.094364078511669e-16,3.062916365652582e-09,1.4612953789840905e-11,3.218523212556614e-08,1.3452156113501804e-11,5.643704576927778e-11
1146,2.7300884355557826e-08,8.147742599328931e-08,4.408228314693656e-06,4.757443114361186e-06,5.5013870687998876e-08,1.8066459322812329e-06,7.103010142458868e-07,2.5015671311248248e-11,6.57102234613727e-10,1.575704071454775e-08,1.916853516211597e-12,7.963803966584107e-11,5.06837918812901e-11,1.3674461225844809e-11,2.7438247115148306e-10,2.7047654148451446e-07,9.01359235349078e-09,1.7177697603524306e-09,2.5270574152172544e-09,1.1694079031449719e-07,3.945565440108156e-07,1.6303632517197795e-06,3.313915102617505e-09,9.800535250415629e-06,3.1010490461694143e-07,2.4544030267878282e-05,7.2955358468848425e-09,7.588058948044932e-06,6.3399693948868726e-09,2.2517217100524328e-07,3.944339074646054e-08,4.5515325853495505e-06,1.616098698435909e-08,8.647504739279479e-09,1.2825270772612678e-06,2.8319879010385134e-10,1.8482971173093178e-05,2.516315245328843e-06,9.252951767455753e-05,0.9997356883402164,6.613619589507316e-05,5.6520839898144456e-09,4.2869630433865364e-08,2.1436361638988723e-06,1.571386846906148e-09,5.243761431265089e-08,2.8056925158720448e-12,5.4656028498999e-08,1.52574644053294e-11,8.847020607754265e-10,7.942014952994036e-07,4.6513518638224404e-08,7.072329380285667e-11,1.2274959994567965e-13,3.483996416341537e-07,1.812881928844358e-09,8.893610391812529e-12,3.891393780171925e-06,3.591173720020704e-08,5.856556656507388e-07,1.1277293561520284e-07,1.0080725717924878e-07,1.6978310654169228e-07,4.004887142875951e-09,7.133499893520269e-14,1.86215954215803e-08,1.1177933777701412e-09,4.464843333856748e-08,6.678965226520095e-08,2.8770425548074883e-09,5.342390876833268e-10,2.6606259368888067e-10,1.3897146985462034e-06,4.674225133542828e-09,9.240724652784657e-14,3.402616361288986e-11,2.6758007634647756e-06,1.337228095886546e-07,9.720627255345507e-10,5.562475386725226e-08,4.658860510856771e-12,1.9301558200004676e-09,5.685188255075366e-08,2.8089967659998856e-10,2.3181998921385087e-06,9.189101404546184e-08,2.256221325026617e-09,2.7333103637540204e-06,5.83534461292966e-11,8.223948030128481e-08,9.228404666055742e-08,2.7099289283532087e-11,7.823190335793792e-11,3.015232500328539e-14,2.506339540639936e-09,3.362066892173511e-09,3.7329501348714845e-06,5.686804395723384e-08,1.0788974311513782e-08
1149,1.497168354252065e-13,7.964474619907378e-12,1.8118619549472842e-15,3.8526612766161577e-14,9.274966600421512e-10,6.415447583203767e-08,3.823469170294989e-18,7.652095942806154e-16,2.3197614162957997e-14,2.577639699120783e-09,3.2668187891086127e-07,2.3599966570597773e-15,4.632403340296456e-12,6.524315843670995e-11,3.428547231386312e-09,7.72983256050164e-11,3.45682668891932e-06,5.989546725840095e-16,2.013946677403521e-09,7.160740468833487e-13,1.7262475379267908e-10,4.2978999674279927e-07,6.249180969878782e-09,1.9988255677936552e-15,2.9529670581044633e-13,6.770965193219779e-11,1.4358200110639938e-07,5.161574293846234e-12,8.789444170434218e-11,1.5870119417725803e-12,7.71893043894489e-20,1.6627895688902512e-10,4.5446969080002565e-09,3.650351120984201e-08,3.129908836305444e-16,7.75764294264216e-08,8.504286712777284e-14,1.3379192533088363e-24,1.4289947808952055e-13,1.8055762044418276e-17,9.564908688409824e-23,2.5052861850958175e-10,1.6202552477055346e-12,1.0537523523578151e-15,2.536524026906415e-09,3.541587955344217e-18,0.0005537326772603897,1.7985620994637275e-21,3.2365916745573654e-16,8.432779166031537e-10,1.1081013416300232e-12,0.00017874714700933145,1.5882413353271211e-16,1.650392631750078e-07,4.751222173122384e-08,3.348862145092835e-06,0.9979832822217458,3.184663240050624e-19,2.3717974036688085e-23,1.2552127958430946e-13,1.601063675575258e-13,3.1245268626096443e-12,1.0072734635295053e-10,5.2901676223640736e-12,0.0002691606798218235,9.91011116796717e-10,6.953044369671554e-08,4.2581498958803245e-21,3.408054589799744e-11,2.5854116018518205e-13,6.361916135686484e-12,9.682384998845367e-13,3.667416289195205e-07,7.573753659260076e-16,0.0007841019245615091,1.0922818081265841e-05,3.123307920989302e-18,3.074218192572674e-07,2.238257225716401e-05,6.714046767450044e-14,9.24947218400275e-08,5.948665744002323e-22,4.471110486713427e-24,5.527752804042696e-06,1.2426004883089357e-09,2.846404162850166e-17,7.992674275560709e-14,5.158306245047104e-18,0.0001823193328752491,2.450950563307551e-19,2.4501796582297264e-16,7.341757687077651e-11,7.049579803296132e-13,1.593073617411684e-09,1.6187879157483744e-16,1.6946859812472309e-16,2.1142942822601894e-17,8.619621957093251e-07,1.096870017196453e-10
1150,1.1231884953278353e-08,5.1302619538098214e-08,2.535599504280601e-06,4.110298162669031e-08,7.002178002684955e-06,5.432502300663114e-08,2.6188390034470506e-07,1.7824679040914642e-06,1.6930564033677571e-09,8.574236921588308e-09,1.8984899202884954e-06,1.7141488669384533e-06,2.4815017807611268e-09,1.6422923639082252e-09,3.490243327166936e-09,3.512276222903099e-09,9.799871026860636e-09,5.1799592335229734e-09,8.1423160051429e-07,3.191396606139803e-07,1.4806786286749472e-09,2.6923404607060746e-09,2.5729942737340583e-08,5.854843322977622e-09,1.288597435981458e-08,1.5896861074881436e-07,1.7851913186074632e-06,1.5747969295654676e-08,8.508547272159096e-08,6.176205239686143e-11,8.217373831405482e-07,6.29639199431272e-08,2.0845752891910254e-07,2.296574854462348e-09,2.1455761820885947e-10,3.932983328485613e-07,7.385550847992021e-08,2.316883471283459e-11,2.379530932597119e-10,7.299562054771809e-12,1.1166081156999244e-09,9.908783461162541e-13,7.116963198467124e-06,1.4213207580428001e-05,3.90232683237421e-06,1.1644707851091005e-09,1.204848205558163e-11,9.572091961054877e-10,4.015402071687973e-10,5.446247220405389e-06,1.360821690360447e-08,9.871699128464491e-12,7.409873704394382e-08,1.6799072547061116e-08,1.1065376191950971e-08,1.2463877747762842e-09,1.2802022338733365e-09,1.9756865811128795e-08,1.6513127794010847e-07,5.727248470514866e-09,7.30702148604769e-07,2.2315881559914067e-07,3.7098907225530404e-08,1.9274971885376936e-07,8.850911870459541e-10,6.627882981984103e-08,6.837281331979673e-07,9.173542162533614e-07,4.262676034726865e-08,4.3067001526958294e-05,2.3216830892348286e-07,5.247255770362245e-07,2.6737465442297456e-09,0.9991560980023605,1.027581728073511e-12,4.2566815643764803e-08,3.551002218207326e-09,8.664947039747089e-09,5.224690878129983e-10,2.0842593373720164e-07,8.145064068855113e-09,1.4372032511254079e-05,1.0410428654736965e-10,1.2793688508642802e-08,1.6890501474859178e-09,9.532267871826284e-07,1.3851241539788437e-06,1.7838750616301316e-08,1.928984228763585e-09,3.7932990851258996e-07,4.248157239949151e-06,1.1094805743242564e-08,0.0007242467658843975,2.3910196953395736e-10,9.849582164703715e-10,1.8856165333037185e-08,2.1639891962770704e-08,2.8476951364397603e-09,6.392751616889144e-08
1151,1.9852559341776054e-05,7.897472228670157e-09,9.488573258114987e-06,2.4486018513807734e-05,7.256973237049272e-10,5.875509814396603e-07,3.755995841050671e-07,3.0962503807931e-10,2.9814957994915614e-09,1.308393979514574e-09,2.1194462396695115e-13,1.5763867954747606e-10,2.3142567406127206e-09,1.6799699227193977e-13,9.057366644021204e-11,2.45073007970317e-09,1.311923326903557e-10,5.1938186013709494e-09,2.6043482847951397e-08,9.7979806592952e-07,2.6630126861285625e-08,3.922303009294537e-11,2.8325202110961207e-14,5.658686933026443e-11,3.3513893546296626e-07,1.0841670731455455e-10,4.823171567920688e-09,1.0270217541661866e-07,1.7289904498829837e-10,2.1623978372154605e-12,3.1645394091899366e-09,9.952453595848396e-13,1.0964014850040759e-09,1.5016887211643935e-12,5.578476123634966e-11,2.883792816174897e-10,5.798770963449077e-09,3.822213372096226e-06,3.8488083694728056e-08,8.927437092001159e-07,2.0300487809907443e-06,3.0084071482499626e-08,1.9179672361580096e-08,9.870441628548242e-06,5.164846410668335e-11,3.858220230079035e-09,3.198610814906498e-16,4.758211658200159e-08,1.678341719691116e-09,2.365940231147324e-09,2.2275823414428769e-07,5.1167402319306955e-12,5.8925952991968115e-12,2.9633333473700907e-13,1.2733795827572678e-07,2.2167963774688815e-09,1.6943093595004543e-10,9.221836034919053e-08,1.4905848453963688e-05,1.9207628434800503e-05,1.69135207768506e-08,7.861347627910141e-09,4.901449505264896e-10,6.940713252191727e-07,4.153570697881467e-16,9.496500915998575e-08,4.200555377051525e-12,4.5944689331004093e-10,5.847799221221914e-07,2.6156570750396463e-05,4.649713857066781e-10,3.429703337003003e-08,3.5501361753205897e-10,9.886740541205214e-09,1.4321485894016436e-16,4.686449486867189e-10,0.9996800630866675,2.492927047398739e-09,4.116887987756101e-12,2.1177397996457328e-10,7.530222655187786e-12,1.2604153561954865e-09,4.817305951971616e-06,2.458187550782748e-12,2.2179591854937223e-08,2.809154679149083e-05,2.518884880371548e-06,0.00013503789124213742,3.1680940326471362e-15,1.21853836845206e-05,1.7335384641957546e-06,1.2140046382374937e-10,8.097950743183181e-12,9.468394847381507e-15,1.9285593309610035e-07,3.0993672177759745e-08,4.6125851689892044e-08,2.3193499033831263e-09,3.5481952571099297e-08
1155,2.021540374505556e-06,1.4915546635900196e-05,4.142923153770875e-07,1.8365744351074412e-07,5.431678057146654e-07,6.495085792106372e-05,9.703298373794315e-08,1.7696602406562854e-09,4.6117218609488715e-07,1.1820469911974366e-06,1.3453562821066293e-06,7.161139851037765e-11,2.5304725777912455e-09,7.981893659423452e-09,2.172989842022898e-07,1.2172162494806287e-06,3.103058845947772e-05,2.876840915407161e-09,7.921721563227724e-09,1.4906376369966536e-06,2.77918850438944e-06,4.6919044538340735e-07,7.089309477197606e-09,3.4870087383771696e-10,1.1323970370170033e-10,6.1859436858659626e-09,1.2061705449993958e-05,1.828545434932768e-06,3.0087776828743694e-10,3.9368719420369346e-09,9.515838491431007e-12,0.0008514693223927873,0.00030380178628407846,1.2737476129352137e-05,1.3867343435224956e-07,6.325835128963934e-08,3.4502775075592053e-06,7.67724539402932e-10,2.3985163542431017e-07,7.745388699698382e-06,5.487904526830319e-10,3.5397487336141343e-06,1.0978752623252117e-05,6.2081433099302936e-09,3.897255410652226e-06,5.531202681588967e-06,1.5094559142032224e-08,4.90947656408452e-10,6.776191289945886e-12,6.684733655368641e-08,2.568362068938371e-07,0.002796040600550045,2.354896854103549e-11,1.628038205970837e-10,4.9291002129019915e-08,3.6534251839331135e-06,6.951143463035582e-08,9.380126476960718e-10,7.140713931305773e-08,7.917741832434314e-07,7.854779681949071e-07,2.6445556393655808e-08,6.026878400581089e-09,5.5210655142735676e-08,2.3219517487964847e-07,3.2634696600141177e-08,5.857831317170296e-07,4.9970672895497514e-12,2.988350150191269e-08,3.220539741044202e-06,2.4031819908236454e-11,4.323003098819869e-10,9.53312958824292e-06,3.7181686452318584e-11,1.61327977221318e-08,3.002401440875358e-07,3.31166211844812e-09,7.35876413243808e-07,2.780829418927231e-05,2.5559640589179733e-06,1.1602745028043138e-07,7.119839681352722e-10,6.006631833621623e-09,5.521950975024341e-05,0.9957539755129124,6.324801145329905e-09,1.6628784657504082e-11,4.825796851655018e-09,1.3520766788445656e-08,2.097970944313578e-08,2.8433430784343847e-07,6.8387893162821685e-09,8.991001712439818e-09,8.544824919519236e-11,2.1843122643549564e-06,1.4288936101730588e-08,1.510306065210175e-11,3.055911479381427e-07,3.73549105177458e-08
1158,1.357788168943149e-08,1.3736451191581248e-08,4.5075915555403473e-10,4.3516956690903934e-09,2.104775484525486e-08,2.247961020040065e-10,3.587605799074471e-08,0.9999332081944218,2.675587357457695e-07,7.93241158023311e-09,5.5703604460126376e-08,1.4145949753337149e-08,1.459730452998392e-08,5.242814716687168e-08,6.896697355056669e-10,1.4588535725569483e-08,1.970375210639056e-10,2.0072342174023173e-06,1.4211594916992474e-08,3.6333276278074315e-09,2.292838234298783e-08,8.045043573029153e-13,6.161000386221829e-11,2.4746578431959943e-11,3.244300235590626e-11,1.2608355825272561e-10,3.857077177436921e-07,9.854261051110375e-13,1.8340151930295448e-09,8.539188256823621e-13,8.654125951887763e-11,7.958581631913616e-12,4.8213273940237264e-08,2.8778723688694e-08,8.637148553001533e-14,3.5585205634364494e-08,2.1625876012271536e-11,3.1228952091735714e-13,7.497876637548911e-12,1.0441770671675098e-12,3.2852489815212193e-15,8.098145932096108e-11,1.9178742668443758e-09,2.1305294390120274e-11,7.613060830085458e-08,2.243860006122585e-10,3.663102252753736e-12,5.558629070360624e-10,1.1028653824129078e-08,1.4393225853339089e-06,1.943058967936621e-11,7.150350860184108e-14,3.799332047915445e-09,5.193602093676661e-09,1.0647417392282075e-09,4.656844789639814e-11,2.080962003164026e-12,8.012610111230032e-10,4.15652427345609e-10,2.0020034713473644e-10,1.3641427657885363e-08,5.868022530401151e-11,4.928379239917447e-09,1.4464071567483585e-10,6.977146819204266e-11,1.5316073353422645e-09,2.79180311149423e-10,2.0035332757934984e-11,1.6259458714471395e-10,3.105849990057395e-11,4.461733457561265e-10,4.653670311089118e-10,3.949724540873616e-12,5.336177162566713e-05,5.887748966452252e-11,8.190831181610443e-10,3.840776931306732e-12,4.3612208380353506e-12,1.4725803978514094e-10,4.2526008064394805e-09,1.7937462798579418e-09,7.299530722775075e-10,4.8209637157136075e-14,2.536106931571422e-09,3.836105744165994e-09,1.1703634221154447e-09,2.506443997708992e-07,1.5827417281103845e-11,3.3041898294268716e-10,2.5536378887752424e-08,4.2218773058914976e-10,4.3238150346851576e-08,8.446343983163343e-06,8.421134379228063e-09,3.8702871486036776e-09,1.55597641319995e-09,9.441720490837292e-15,2.818839310043271e-12,6.082459425079056e-09
1161,2.3549089646196696e-10,2.535511737804799e-07,2.137786441475312e-06,9.048558634782207e-06,2.1706843167550917e-07,2.498387787344588e-07,2.328094140627982e-06,1.1386504229775283e-08,4.874661486912166e-10,2.3559677794514377e-08,4.6288647191147505e-10,1.1552583963273529e-07,1.8231971940513076e-08,5.6415671979089035e-08,1.8124616038442013e-08,1.0261657708466363e-06,5.07722959987247e-10,1.5756329244327032e-08,1.8555405829075342e-08,2.1419953361185774e-06,1.9013242454659166e-08,1.5281451508537022e-06,0.00011437070415154799,7.246791868708173e-07,1.941670474718939e-06,8.103227460643797e-06,5.062431019234273e-07,2.2714458225683268e-07,1.4935629178378907e-05,5.028495588124547e-06,0.0028621787674512093,1.908264267770136e-08,1.163930331924312e-06,5.22369962683612e-08,2.4094175384531845e-05,2.3385487208885627e-08,3.689883376509004e-05,1.1872208572714692e-07,7.763176361818363e-08,1.8581625934987865e-07,2.035487553509699e-07,1.7890341699705235e-11,2.1669136229005955e-06,7.562822986073746e-07,1.0651816869644182e-08,7.898573130724515e-08,6.176386585723967e-10,4.152177758288837e-08,9.463296269691389e-10,8.165567673704461e-08,6.678526333188532e-07,8.600768885853897e-09,6.195295215576921e-07,4.855841363085463e-09,1.2600890843824237e-08,2.7374397280272265e-06,2.9619862466433107e-09,4.576996474477043e-06,9.202010326788067e-10,3.7159296344609886e-08,3.457752562921887e-07,4.672124846474295e-07,1.2605808947983124e-06,1.2552823336952863e-05,4.269312314793609e-11,7.084363726521098e-08,8.335215773086634e-07,0.9967456002002163,5.711414726416692e-07,1.3713711884834974e-06,1.170916079755022e-05,3.8508630071093e-07,4.2788725504796604e-05,1.663530972117434e-05,8.693940335274421e-15,1.1489754186407251e-10,3.8389334005759435e-08,6.017914674692305e-07,3.276525468802069e-09,3.914438832673385e-06,3.3476767002671e-09,1.7199024552642338e-06,6.51135011700209e-08,2.867371151362217e-09,2.7736011388196018e-08,4.40616106359549e-08,4.949269464402487e-07,1.7074356260408045e-05,1.8269095655316524e-09,6.266210661260316e-08,6.747616459853877e-07,2.8564857564527717e-09,1.2238170379364883e-07,3.032979983636141e-10,1.5838458162200827e-08,1.4379022694294849e-08,3.6325111685976374e-05,7.708979227119553e-09,2.3001502663785477e-06
1162,2.8520664063243827e-08,2.366758475494578e-08,4.0673847224107724e-07,3.709543791646555e-08,1.9756262744000194e-10,1.5665771212192e-08,4.4701333671793746e-07,8.891599047863612e-12,2.4546321116225407e-09,9.57272415200577e-10,9.726745399000905e-15,1.0421666662153566e-11,2.6702633621456242e-11,1.594414348451948e-13,7.23227449887915e-13,9.39825022220607e-08,1.507801218547749e-11,1.3989426647785237e-09,1.3551359744501451e-12,1.1250636394837629e-07,7.032779408723615e-11,1.1374895778275948e-08,2.3970066287602768e-11,2.9486161199947608e-08,4.381410141997271e-08,8.672082235998233e-08,3.316274997053261e-11,1.0899414816553325e-07,2.1576472827977872e-10,2.05569951030303e-07,5.599476024655981e-09,1.365885868854229e-08,2.2612596821339936e-09,6.386529623195826e-10,0.0001663637799601119,1.0409220148222677e-12,4.299410682125822e-05,0.9973394999710478,2.6160087010124206e-06,0.002394353122707728,3.6594152343553275e-05,6.565709893009264e-11,6.0392021347628396e-09,2.7118329669926123e-09,4.991922694672492e-12,1.7619682301040743e-09,1.845664888978108e-16,1.4432669290921984e-07,1.0219242921505968e-13,3.2194414719508316e-12,2.1053044057635616e-09,2.531870547120063e-11,3.315847021692717e-12,4.885717856458331e-17,3.897510348385451e-10,3.987800714181467e-12,3.1407266812393223e-16,3.552598560666191e-06,1.2403931854512174e-07,7.691970533694808e-06,9.301325970919967e-09,1.466617974610719e-09,2.475357726818543e-09,1.6442889053871447e-11,3.585390222254903e-16,2.0708657074085122e-09,1.3205349120135154e-11,1.454057672450207e-07,6.264727770138003e-10,2.4300133758730747e-11,5.347668931235309e-10,4.552936694042427e-12,4.079602160988917e-07,5.341710533386457e-09,1.0115809571868415e-18,2.5277051103548327e-13,5.007417688942392e-07,1.9122363316092774e-09,1.9727795903956287e-12,3.948968685263199e-08,3.214825765177756e-14,4.184993087121979e-08,2.108393209061596e-07,3.1229421284212605e-13,5.826607626765628e-07,8.20659159752846e-09,1.1624696946040829e-10,1.7822345953807607e-06,3.7029449317787875e-14,5.964590685137952e-08,1.954434851597665e-08,2.9024792391287885e-13,2.7577912335428455e-13,7.566778030439109e-17,6.365435527145431e-10,1.0572832302656873e-09,5.497274040994315e-07,2.4283181272408247e-11,1.5249720773339595e-10
1164,0.0011433594898574268,0.002940927843322633,1.011682563461654e-06,1.4610101977271916e-07,0.00037367987042303456,2.0835489129789883e-05,8.765952485597444e-06,0.0014459331233561705,0.9860399021008087,4.156497037215719e-05,3.6338496721735416e-05,0.0034009959530707542,5.665462667656929e-05,6.778610271734856e-05,0.0001285613625804838,0.0001099687303788194,0.001136039453357895,6.583682412325902e-06,1.5969601039500386e-06,6.977217591065693e-06,3.437088241630941e-05,2.6942056518838534e-07,4.60954662758202e-08,3.758539370119426e-09,7.5677766317322e-09,3.166472194944301e-07,0.00018600102813389778,2.0116531607048095e-08,4.666793061596676e-09,4.067260744824792e-09,1.048754147842615e-08,1.2687081089281095e-07,5.007021401914318e-05,9.587689301607107e-05,3.5011018778309198e-09,2.8969861839386532e-05,1.2471434927721147e-07,1.7900155830480091e-09,1.796483091431555e-08,6.035197826662587e-07,4.5787005582022803e-10,4.318653692160599e-06,2.906103569283418e-07,2.714605234171749e-08,1.5798510852058718e-06,8.22411997358842e-09,6.210246175167845e-09,3.424004501995702e-07,1.2991727573713764e-05,0.0004718642058468206,1.0768043212637276e-08,1.1438145362193306e-09,5.948083991562982e-07,2.3937975330883506e-07,6.7087954639558676e-06,9.314924080090092e-07,1.0629106598477946e-07,1.3188905478044006e-08,1.3521145039525718e-08,1.7095405176097276e-06,4.500442073912698e-07,4.674173406175216e-08,8.635620126194117e-07,3.6307549474672214e-06,4.062207822748804e-07,2.698360383267473e-07,1.0043006501061846e-06,1.8934548156440196e-09,1.1486213119562404e-07,2.2518161791114015e-05,1.4774101504137716e-07,6.87614903243428e-08,2.660125043065464e-07,1.5108415106884421e-06,1.432273943673388e-06,3.417117582320439e-06,1.3052422581422652e-08,1.0727509124857964e-06,1.4039429877212244e-05,1.4194693683981444e-06,9.635310470794526e-07,3.3703244471437674e-09,2.2204498943094132e-10,2.1429227446644012e-05,0.0013108834195055545,6.247365010580449e-06,7.110028578174838e-07,1.064303156276251e-08,3.5125431602336134e-08,0.00022033661196788258,2.7075985641343e-07,3.263146119222395e-05,3.2316968653460437e-06,2.485673823577868e-05,0.00021621288748169672,0.0001984861313234662,2.0673117200210995e-09,8.569932764388104e-08,4.4670517591765764e-05
